pm25,pm10,co,no2,so2,aqi_reference,datetime,city,latitude,longitude
65.0,95.5,1.094,33.1,24.8,154,2024-02-17 08:00:00,Delhi,28.6139,77.209
66.8,97.8,0.984,28.2,25.9,154,2024-02-17 09:00:00,Delhi,28.6139,77.209
62.9,92.0,0.783,18.9,26.2,153,2024-02-17 10:00:00,Delhi,28.6139,77.209
56.1,82.4,0.611,11.5,25.7,153,2024-02-17 11:00:00,Delhi,28.6139,77.209
49.9,74.0,0.505,7.6,23.7,153,2024-02-17 12:00:00,Delhi,28.6139,77.209
45.2,67.5,0.428,5.4,20.8,153,2024-02-17 13:00:00,Delhi,28.6139,77.209
41.9,64.0,0.397,6.2,18.7,152,2024-02-17 14:00:00,Delhi,28.6139,77.209
40.3,62.6,0.409,10.7,17.2,152,2024-02-17 15:00:00,Delhi,28.6139,77.209
39.7,62.6,0.467,18.1,16.4,152,2024-02-17 16:00:00,Delhi,28.6139,77.209
47.5,72.2,0.62,30.1,19.5,152,2024-02-17 17:00:00,Delhi,28.6139,77.209
56.1,85.0,0.822,40.3,24.6,152,2024-02-17 18:00:00,Delhi,28.6139,77.209
63.3,95.7,1.103,54.2,31.8,152,2024-02-17 19:00:00,Delhi,28.6139,77.209
70.1,106.2,1.338,64.0,38.2,152,2024-02-17 20:00:00,Delhi,28.6139,77.209
75.9,115.0,1.491,66.1,43.5,151,2024-02-17 21:00:00,Delhi,28.6139,77.209
81.3,123.9,1.599,64.1,48.0,151,2024-02-17 22:00:00,Delhi,28.6139,77.209
83.8,129.9,1.64,60.9,49.5,151,2024-02-17 23:00:00,Delhi,28.6139,77.209
82.0,130.4,1.577,56.5,45.6,152,2024-02-18 00:00:00,Delhi,28.6139,77.209
79.6,130.4,1.447,50.8,38.7,152,2024-02-18 01:00:00,Delhi,28.6139,77.209
78.2,130.4,1.348,46.6,34.1,153,2024-02-18 02:00:00,Delhi,28.6139,77.209
77.5,129.5,1.272,42.9,33.7,153,2024-02-18 03:00:00,Delhi,28.6139,77.209
78.0,129.5,1.227,40.6,35.6,153,2024-02-18 04:00:00,Delhi,28.6139,77.209
74.0,123.4,1.122,42.5,34.1,154,2024-02-18 05:00:00,Delhi,28.6139,77.209
77.8,128.1,1.486,57.8,39.2,154,2024-02-18 06:00:00,Delhi,28.6139,77.209
90.3,144.4,1.967,77.9,46.2,155,2024-02-18 07:00:00,Delhi,28.6139,77.209
101.0,155.5,2.18,86.2,51.8,156,2024-02-18 08:00:00,Delhi,28.6139,77.209
97.1,148.1,1.865,71.3,55.3,156,2024-02-18 09:00:00,Delhi,28.6139,77.209
88.0,136.0,1.281,44.6,57.3,157,2024-02-18 10:00:00,Delhi,28.6139,77.209
79.9,123.9,0.818,23.6,56.8,158,2024-02-18 11:00:00,Delhi,28.6139,77.209
70.1,109.0,0.621,14.1,52.0,158,2024-02-18 12:00:00,Delhi,28.6139,77.209
62.4,97.1,0.545,10.3,44.7,158,2024-02-18 13:00:00,Delhi,28.6139,77.209
56.1,88.0,0.539,11.8,38.8,159,2024-02-18 14:00:00,Delhi,28.6139,77.209
50.3,79.4,0.617,21.5,35.9,159,2024-02-18 15:00:00,Delhi,28.6139,77.209
47.7,75.4,0.767,36.6,34.4,159,2024-02-18 16:00:00,Delhi,28.6139,77.209
78.2,120.6,0.935,49.8,36.3,175,2024-02-18 17:00:00,Delhi,28.6139,77.209
85.0,129.5,0.983,50.9,37.3,181,2024-02-18 18:00:00,Delhi,28.6139,77.209
86.1,130.4,1.044,52.0,38.5,173,2024-02-18 19:00:00,Delhi,28.6139,77.209
84.3,127.6,1.058,50.0,38.4,161,2024-02-18 20:00:00,Delhi,28.6139,77.209
80.8,122.9,0.983,42.0,36.0,162,2024-02-18 21:00:00,Delhi,28.6139,77.209
77.8,118.7,0.86,30.9,32.2,162,2024-02-18 22:00:00,Delhi,28.6139,77.209
74.7,115.0,0.754,21.7,28.9,162,2024-02-18 23:00:00,Delhi,28.6139,77.209
71.7,111.3,0.689,16.3,26.4,162,2024-02-19 00:00:00,Delhi,28.6139,77.209
69.6,108.7,0.642,12.8,24.4,161,2024-02-19 01:00:00,Delhi,28.6139,77.209
67.8,105.9,0.606,10.5,23.1,161,2024-02-19 02:00:00,Delhi,28.6139,77.209
65.7,103.4,0.573,9.0,22.6,161,2024-02-19 03:00:00,Delhi,28.6139,77.209
64.3,101.0,0.551,8.6,22.8,161,2024-02-19 04:00:00,Delhi,28.6139,77.209
65.2,102.9,0.562,9.8,23.9,160,2024-02-19 05:00:00,Delhi,28.6139,77.209
67.1,106.2,0.622,14.6,28.4,160,2024-02-19 06:00:00,Delhi,28.6139,77.209
71.0,112.7,0.701,21.0,34.6,160,2024-02-19 07:00:00,Delhi,28.6139,77.209
74.7,119.0,0.741,24.2,38.1,159,2024-02-19 08:00:00,Delhi,28.6139,77.209
75.4,121.1,0.706,21.0,36.7,159,2024-02-19 09:00:00,Delhi,28.6139,77.209
72.9,121.1,0.631,14.5,32.7,158,2024-02-19 10:00:00,Delhi,28.6139,77.209
68.0,119.7,0.565,9.4,29.1,158,2024-02-19 11:00:00,Delhi,28.6139,77.209
63.3,119.7,0.521,7.3,27.0,158,2024-02-19 12:00:00,Delhi,28.6139,77.209
60.1,122.0,0.485,6.6,25.3,158,2024-02-19 13:00:00,Delhi,28.6139,77.209
56.1,119.2,0.467,7.5,23.9,158,2024-02-19 14:00:00,Delhi,28.6139,77.209
52.9,114.6,0.475,10.8,22.8,158,2024-02-19 15:00:00,Delhi,28.6139,77.209
50.1,108.3,0.501,15.7,22.1,158,2024-02-19 16:00:00,Delhi,28.6139,77.209
63.6,126.2,0.555,19.1,23.0,158,2024-02-19 17:00:00,Delhi,28.6139,77.209
65.0,121.1,0.569,19.5,23.7,157,2024-02-19 18:00:00,Delhi,28.6139,77.209
65.2,115.5,0.588,20.0,24.8,157,2024-02-19 19:00:00,Delhi,28.6139,77.209
64.5,111.1,0.6,20.0,25.4,156,2024-02-19 20:00:00,Delhi,28.6139,77.209
63.8,108.5,0.601,19.4,25.5,156,2024-02-19 21:00:00,Delhi,28.6139,77.209
63.6,107.6,0.596,18.4,25.3,156,2024-02-19 22:00:00,Delhi,28.6139,77.209
63.3,106.9,0.581,16.9,24.4,155,2024-02-19 23:00:00,Delhi,28.6139,77.209
59.5,100.6,0.55,14.7,22.3,155,2024-02-20 00:00:00,Delhi,28.6139,77.209
57.2,93.8,0.51,12.0,19.6,155,2024-02-20 01:00:00,Delhi,28.6139,77.209
53.8,89.4,0.48,10.0,17.5,155,2024-02-20 02:00:00,Delhi,28.6139,77.209
52.2,84.3,0.46,8.7,16.6,154,2024-02-20 03:00:00,Delhi,28.6139,77.209
50.9,79.4,0.449,8.1,16.5,154,2024-02-20 04:00:00,Delhi,28.6139,77.209
45.3,74.3,0.416,9.1,14.1,154,2024-02-20 05:00:00,Delhi,28.6139,77.209
44.5,71.9,0.491,14.1,16.0,153,2024-02-20 06:00:00,Delhi,28.6139,77.209
46.2,73.1,0.593,20.7,18.7,153,2024-02-20 07:00:00,Delhi,28.6139,77.209
49.5,77.5,0.659,24.4,21.5,152,2024-02-20 08:00:00,Delhi,28.6139,77.209
52.3,83.1,0.659,22.3,24.4,152,2024-02-20 09:00:00,Delhi,28.6139,77.209
55.2,89.9,0.624,17.2,27.3,151,2024-02-20 10:00:00,Delhi,28.6139,77.209
56.2,99.2,0.579,13.0,29.2,151,2024-02-20 11:00:00,Delhi,28.6139,77.209
56.3,106.6,0.513,9.8,29.3,150,2024-02-20 12:00:00,Delhi,28.6139,77.209
54.5,108.3,0.437,7.4,28.3,150,2024-02-20 13:00:00,Delhi,28.6139,77.209
50.2,107.1,0.412,9.2,27.3,150,2024-02-20 14:00:00,Delhi,28.6139,77.209
44.2,104.5,0.457,17.5,25.9,150,2024-02-20 15:00:00,Delhi,28.6139,77.209
42.5,102.9,0.554,29.9,24.6,149,2024-02-20 16:00:00,Delhi,28.6139,77.209
65.7,146.2,0.648,34.3,27.6,149,2024-02-20 17:00:00,Delhi,28.6139,77.209
83.1,179.7,1.048,47.8,39.4,149,2024-02-20 18:00:00,Delhi,28.6139,77.209
100.8,203.5,1.582,65.8,55.0,150,2024-02-20 19:00:00,Delhi,28.6139,77.209
102.0,188.6,1.847,74.5,62.1,151,2024-02-20 20:00:00,Delhi,28.6139,77.209
85.0,146.7,1.584,65.2,52.2,152,2024-02-20 21:00:00,Delhi,28.6139,77.209
66.1,111.8,1.054,46.7,33.8,152,2024-02-20 22:00:00,Delhi,28.6139,77.209
55.6,95.2,0.632,30.9,19.5,152,2024-02-20 23:00:00,Delhi,28.6139,77.209
50.5,85.9,0.471,22.1,14.5,152,2024-02-21 00:00:00,Delhi,28.6139,77.209
49.0,84.8,0.42,16.0,13.6,152,2024-02-21 01:00:00,Delhi,28.6139,77.209
49.0,88.0,0.401,12.7,14.1,152,2024-02-21 02:00:00,Delhi,28.6139,77.209
49.5,90.8,0.381,12.2,15.2,152,2024-02-21 03:00:00,Delhi,28.6139,77.209
50.6,95.0,0.394,14.4,17.6,152,2024-02-21 04:00:00,Delhi,28.6139,77.209
52.4,103.4,0.455,18.3,19.5,152,2024-02-21 05:00:00,Delhi,28.6139,77.209
56.8,112.0,0.71,28.7,24.5,152,2024-02-21 06:00:00,Delhi,28.6139,77.209
71.0,134.1,1.052,42.7,31.5,152,2024-02-21 07:00:00,Delhi,28.6139,77.209
79.9,144.8,1.232,50.0,37.6,153,2024-02-21 08:00:00,Delhi,28.6139,77.209
67.5,139.2,1.094,44.5,42.0,153,2024-02-21 09:00:00,Delhi,28.6139,77.209
68.0,148.1,0.794,32.4,45.4,154,2024-02-21 10:00:00,Delhi,28.6139,77.209
69.6,156.0,0.554,22.2,46.9,154,2024-02-21 11:00:00,Delhi,28.6139,77.209
67.8,156.9,0.457,16.0,46.1,154,2024-02-21 12:00:00,Delhi,28.6139,77.209
64.3,152.3,0.421,11.7,43.4,154,2024-02-21 13:00:00,Delhi,28.6139,77.209
54.6,129.9,0.418,10.9,39.5,155,2024-02-21 14:00:00,Delhi,28.6139,77.209
44.8,105.7,0.418,14.7,32.6,155,2024-02-21 15:00:00,Delhi,28.6139,77.209
39.9,89.9,0.451,22.1,24.4,155,2024-02-21 16:00:00,Delhi,28.6139,77.209
33.9,65.9,0.445,23.1,12.6,155,2024-02-21 17:00:00,Delhi,28.6139,77.209
41.4,74.3,0.564,31.8,16.4,154,2024-02-21 18:00:00,Delhi,28.6139,77.209
47.0,81.7,0.724,43.4,21.4,153,2024-02-21 19:00:00,Delhi,28.6139,77.209
48.9,85.0,0.81,49.0,24.5,152,2024-02-21 20:00:00,Delhi,28.6139,77.209
47.1,82.7,0.753,42.8,23.7,151,2024-02-21 21:00:00,Delhi,28.6139,77.209
45.1,78.0,0.623,30.5,20.9,149,2024-02-21 22:00:00,Delhi,28.6139,77.209
41.9,70.8,0.512,20.4,18.2,147,2024-02-21 23:00:00,Delhi,28.6139,77.209
38.4,63.6,0.454,15.5,16.0,146,2024-02-22 00:00:00,Delhi,28.6139,77.209
36.2,59.4,0.415,12.8,13.9,144,2024-02-22 01:00:00,Delhi,28.6139,77.209
35.0,58.9,0.388,11.3,12.7,143,2024-02-22 02:00:00,Delhi,28.6139,77.209
34.5,61.5,0.346,9.9,12.4,142,2024-02-22 03:00:00,Delhi,28.6139,77.209
34.7,65.2,0.315,9.6,12.9,140,2024-02-22 04:00:00,Delhi,28.6139,77.209
45.2,82.7,0.548,22.6,22.1,138,2024-02-22 05:00:00,Delhi,28.6139,77.209
47.3,82.9,0.672,26.4,22.8,138,2024-02-22 06:00:00,Delhi,28.6139,77.209
52.5,86.6,0.837,31.4,23.9,137,2024-02-22 07:00:00,Delhi,28.6139,77.209
52.7,86.8,0.911,33.0,24.8,135,2024-02-22 08:00:00,Delhi,28.6139,77.209
50.3,85.0,0.81,28.0,25.9,132,2024-02-22 09:00:00,Delhi,28.6139,77.209
45.9,82.9,0.619,19.7,26.9,130,2024-02-22 10:00:00,Delhi,28.6139,77.209
42.7,81.5,0.459,12.8,26.6,128,2024-02-22 11:00:00,Delhi,28.6139,77.209
38.5,76.8,0.369,8.6,24.0,125,2024-02-22 12:00:00,Delhi,28.6139,77.209
34.2,71.5,0.309,5.9,20.3,122,2024-02-22 13:00:00,Delhi,28.6139,77.209
29.7,67.1,0.286,5.8,17.3,119,2024-02-22 14:00:00,Delhi,28.6139,77.209
27.6,63.6,0.303,9.3,15.7,116,2024-02-22 15:00:00,Delhi,28.6139,77.209
26.6,60.3,0.355,15.4,14.9,114,2024-02-22 16:00:00,Delhi,28.6139,77.209
31.5,64.0,0.453,24.4,14.2,113,2024-02-22 17:00:00,Delhi,28.6139,77.209
37.4,70.5,0.567,31.4,17.1,113,2024-02-22 18:00:00,Delhi,28.6139,77.209
41.7,77.3,0.721,40.9,21.1,112,2024-02-22 19:00:00,Delhi,28.6139,77.209
43.2,81.3,0.816,46.3,23.4,112,2024-02-22 20:00:00,Delhi,28.6139,77.209
42.7,83.1,0.801,44.3,22.8,111,2024-02-22 21:00:00,Delhi,28.6139,77.209
41.4,83.1,0.728,38.3,20.7,111,2024-02-22 22:00:00,Delhi,28.6139,77.209
38.4,78.0,0.65,32.0,18.3,110,2024-02-22 23:00:00,Delhi,28.6139,77.209
34.1,67.5,0.577,25.9,15.9,110,2024-02-23 00:00:00,Delhi,28.6139,77.209
31.2,58.3,0.499,19.4,13.2,110,2024-02-23 01:00:00,Delhi,28.6139,77.209
29.3,52.3,0.444,14.8,11.4,109,2024-02-23 02:00:00,Delhi,28.6139,77.209
28.3,49.4,0.407,12.7,10.6,108,2024-02-23 03:00:00,Delhi,28.6139,77.209
28.1,48.0,0.393,12.4,10.7,108,2024-02-23 04:00:00,Delhi,28.6139,77.209
27.2,43.9,0.423,13.9,12.9,107,2024-02-23 05:00:00,Delhi,28.6139,77.209
29.9,48.1,0.594,20.2,16.5,105,2024-02-23 06:00:00,Delhi,28.6139,77.209
40.6,63.8,0.821,28.7,21.4,103,2024-02-23 07:00:00,Delhi,28.6139,77.209
44.8,69.4,0.928,32.5,24.5,102,2024-02-23 08:00:00,Delhi,28.6139,77.209
42.4,65.4,0.798,27.4,24.6,101,2024-02-23 09:00:00,Delhi,28.6139,77.209
36.0,55.9,0.547,17.7,22.9,101,2024-02-23 10:00:00,Delhi,28.6139,77.209
26.1,42.4,0.352,9.9,20.6,100,2024-02-23 11:00:00,Delhi,28.6139,77.209
24.2,41.7,0.283,6.2,17.5,98,2024-02-23 12:00:00,Delhi,28.6139,77.209
23.9,42.8,0.269,4.5,13.8,97,2024-02-23 13:00:00,Delhi,28.6139,77.209
23.6,44.1,0.276,4.7,11.1,96,2024-02-23 14:00:00,Delhi,28.6139,77.209
23.5,46.1,0.273,6.2,9.5,95,2024-02-23 15:00:00,Delhi,28.6139,77.209
23.3,48.4,0.29,9.7,9.0,95,2024-02-23 16:00:00,Delhi,28.6139,77.209
29.9,54.1,0.452,21.8,13.7,95,2024-02-23 17:00:00,Delhi,28.6139,77.209
39.5,68.0,0.668,33.4,19.2,95,2024-02-23 18:00:00,Delhi,28.6139,77.209
50.5,85.4,0.965,49.3,26.7,95,2024-02-23 19:00:00,Delhi,28.6139,77.209
56.0,95.0,1.191,60.7,32.4,96,2024-02-23 20:00:00,Delhi,28.6139,77.209
60.1,103.4,1.295,64.5,35.1,97,2024-02-23 21:00:00,Delhi,28.6139,77.209
63.8,110.8,1.327,63.8,36.0,98,2024-02-23 22:00:00,Delhi,28.6139,77.209
63.8,112.5,1.284,59.5,34.4,100,2024-02-23 23:00:00,Delhi,28.6139,77.209
57.4,103.8,1.124,49.5,28.4,103,2024-02-24 00:00:00,Delhi,28.6139,77.209
48.1,89.9,0.888,35.9,19.8,105,2024-02-24 01:00:00,Delhi,28.6139,77.209
41.7,78.9,0.702,25.1,13.7,107,2024-02-24 02:00:00,Delhi,28.6139,77.209
38.0,69.6,0.594,18.9,11.7,108,2024-02-24 03:00:00,Delhi,28.6139,77.209
35.5,60.8,0.535,15.5,12.1,109,2024-02-24 04:00:00,Delhi,28.6139,77.209
47.3,85.2,0.852,34.4,24.8,110,2024-02-24 05:00:00,Delhi,28.6139,77.209
52.0,92.9,1.203,48.5,31.7,112,2024-02-24 06:00:00,Delhi,28.6139,77.209
67.8,116.6,1.666,67.2,41.2,115,2024-02-24 07:00:00,Delhi,28.6139,77.209
80.8,133.2,1.863,75.3,48.3,117,2024-02-24 08:00:00,Delhi,28.6139,77.209
71.7,120.1,1.536,63.0,51.6,121,2024-02-24 09:00:00,Delhi,28.6139,77.209
57.3,100.4,0.942,40.1,52.4,124,2024-02-24 10:00:00,Delhi,28.6139,77.209
42.7,80.1,0.484,21.6,49.7,126,2024-02-24 11:00:00,Delhi,28.6139,77.209
36.1,65.0,0.324,12.4,40.6,128,2024-02-24 12:00:00,Delhi,28.6139,77.209
31.8,58.0,0.299,7.6,28.0,129,2024-02-24 13:00:00,Delhi,28.6139,77.209
28.7,52.2,0.316,6.8,18.9,130,2024-02-24 14:00:00,Delhi,28.6139,77.209
28.1,51.0,0.322,10.4,15.6,131,2024-02-24 15:00:00,Delhi,28.6139,77.209
28.1,50.4,0.37,18.0,15.8,131,2024-02-24 16:00:00,Delhi,28.6139,77.209
29.3,53.2,0.472,26.5,13.5,132,2024-02-24 17:00:00,Delhi,28.6139,77.209
46.9,80.1,0.921,41.9,27.1,132,2024-02-24 18:00:00,Delhi,28.6139,77.209
63.8,105.2,1.527,62.8,45.4,132,2024-02-24 19:00:00,Delhi,28.6139,77.209
78.2,126.2,1.891,75.4,56.3,134,2024-02-24 20:00:00,Delhi,28.6139,77.209
84.1,132.2,1.79,72.8,52.8,136,2024-02-24 21:00:00,Delhi,28.6139,77.209
71.0,111.8,1.445,61.9,41.8,139,2024-02-24 22:00:00,Delhi,28.6139,77.209
54.6,87.3,1.125,50.4,31.7,139,2024-02-24 23:00:00,Delhi,28.6139,77.209
44.6,72.2,0.906,39.6,25.0,138,2024-02-25 00:00:00,Delhi,28.6139,77.209
39.3,63.6,0.711,28.2,19.3,137,2024-02-25 01:00:00,Delhi,28.6139,77.209
37.0,58.9,0.572,19.7,15.5,136,2024-02-25 02:00:00,Delhi,28.6139,77.209
35.9,56.5,0.487,15.0,14.0,136,2024-02-25 03:00:00,Delhi,28.6139,77.209
35.5,55.6,0.459,13.3,14.5,135,2024-02-25 04:00:00,Delhi,28.6139,77.209
32.0,50.6,0.45,12.3,15.7,135,2024-02-25 05:00:00,Delhi,28.6139,77.209
33.5,52.3,0.637,21.2,19.2,134,2024-02-25 06:00:00,Delhi,28.6139,77.209
42.7,65.7,0.886,33.2,23.9,132,2024-02-25 07:00:00,Delhi,28.6139,77.209
52.0,79.2,1.015,39.6,27.8,129,2024-02-25 08:00:00,Delhi,28.6139,77.209
48.7,75.4,0.911,35.1,30.2,126,2024-02-25 09:00:00,Delhi,28.6139,77.209
47.3,77.1,0.686,25.1,31.7,124,2024-02-25 10:00:00,Delhi,28.6139,77.209
39.9,75.0,0.498,16.6,31.4,123,2024-02-25 11:00:00,Delhi,28.6139,77.209
32.8,64.3,0.394,11.2,28.1,123,2024-02-25 12:00:00,Delhi,28.6139,77.209
29.0,57.2,0.328,7.4,23.0,122,2024-02-25 13:00:00,Delhi,28.6139,77.209
28.4,55.4,0.312,7.6,19.2,122,2024-02-25 14:00:00,Delhi,28.6139,77.209
28.5,54.8,0.368,14.5,17.9,122,2024-02-25 15:00:00,Delhi,28.6139,77.209
28.8,53.9,0.475,25.4,18.0,122,2024-02-25 16:00:00,Delhi,28.6139,77.209
37.8,66.6,0.511,30.3,17.2,122,2024-02-25 17:00:00,Delhi,28.6139,77.209
45.9,76.8,0.624,36.8,20.1,123,2024-02-25 18:00:00,Delhi,28.6139,77.209
49.2,81.7,0.776,45.4,24.0,123,2024-02-25 19:00:00,Delhi,28.6139,77.209
48.3,81.0,0.863,49.8,26.4,121,2024-02-25 20:00:00,Delhi,28.6139,77.209
46.1,78.2,0.829,46.3,25.9,118,2024-02-25 21:00:00,Delhi,28.6139,77.209
44.1,75.4,0.73,38.5,23.9,114,2024-02-25 22:00:00,Delhi,28.6139,77.209
41.1,71.0,0.633,30.8,21.7,111,2024-02-25 23:00:00,Delhi,28.6139,77.209
37.0,64.3,0.555,23.8,19.3,110,2024-02-26 00:00:00,Delhi,28.6139,77.209
34.7,59.1,0.479,16.9,16.7,109,2024-02-26 01:00:00,Delhi,28.6139,77.209
33.5,55.6,0.426,12.2,15.2,109,2024-02-26 02:00:00,Delhi,28.6139,77.209
32.7,53.2,0.376,10.0,14.9,108,2024-02-26 03:00:00,Delhi,28.6139,77.209
32.6,51.6,0.349,10.0,15.7,108,2024-02-26 04:00:00,Delhi,28.6139,77.209
36.0,54.7,0.488,17.3,20.7,108,2024-02-26 05:00:00,Delhi,28.6139,77.209
39.6,60.8,0.695,26.5,25.9,108,2024-02-26 06:00:00,Delhi,28.6139,77.209
52.3,79.6,0.971,38.8,33.0,109,2024-02-26 07:00:00,Delhi,28.6139,77.209
58.4,88.5,1.104,45.0,37.9,110,2024-02-26 08:00:00,Delhi,28.6139,77.209
56.3,85.9,0.958,39.1,38.6,110,2024-02-26 09:00:00,Delhi,28.6139,77.209
46.4,73.8,0.67,27.0,37.0,111,2024-02-26 10:00:00,Delhi,28.6139,77.209
38.6,63.3,0.442,17.4,34.7,111,2024-02-26 11:00:00,Delhi,28.6139,77.209
34.8,58.7,0.346,13.0,31.7,111,2024-02-26 12:00:00,Delhi,28.6139,77.209
33.9,58.4,0.311,11.0,28.1,111,2024-02-26 13:00:00,Delhi,28.6139,77.209
33.2,58.0,0.319,12.5,25.5,112,2024-02-26 14:00:00,Delhi,28.6139,77.209
32.9,57.9,0.342,18.3,23.4,112,2024-02-26 15:00:00,Delhi,28.6139,77.209
33.2,58.1,0.409,27.4,22.3,113,2024-02-26 16:00:00,Delhi,28.6139,77.209
35.4,56.8,0.556,36.0,22.6,113,2024-02-26 17:00:00,Delhi,28.6139,77.209
49.1,78.2,0.914,47.3,33.7,113,2024-02-26 18:00:00,Delhi,28.6139,77.209
64.0,100.6,1.408,62.8,48.8,113,2024-02-26 19:00:00,Delhi,28.6139,77.209
76.8,119.2,1.776,73.6,59.6,115,2024-02-26 20:00:00,Delhi,28.6139,77.209
86.8,134.6,1.925,75.8,62.7,118,2024-02-26 21:00:00,Delhi,28.6139,77.209
91.5,143.0,1.948,73.2,61.5,122,2024-02-26 22:00:00,Delhi,28.6139,77.209
83.1,129.9,1.861,68.9,57.2,127,2024-02-26 23:00:00,Delhi,28.6139,77.209
72.9,116.2,1.62,63.6,48.4,131,2024-02-27 00:00:00,Delhi,28.6139,77.209
62.2,102.4,1.269,56.6,36.6,135,2024-02-27 01:00:00,Delhi,28.6139,77.209
52.5,88.9,0.955,48.0,27.0,138,2024-02-27 02:00:00,Delhi,28.6139,77.209
44.5,75.7,0.698,35.0,21.3,140,2024-02-27 03:00:00,Delhi,28.6139,77.209
39.7,66.4,0.478,20.4,17.9,141,2024-02-27 04:00:00,Delhi,28.6139,77.209
44.5,69.8,0.529,24.9,26.1,142,2024-02-27 05:00:00,Delhi,28.6139,77.209
44.2,72.2,0.652,28.0,26.3,143,2024-02-27 06:00:00,Delhi,28.6139,77.209
50.4,84.8,0.815,32.0,26.6,143,2024-02-27 07:00:00,Delhi,28.6139,77.209
57.6,98.0,0.893,32.7,26.9,143,2024-02-27 08:00:00,Delhi,28.6139,77.209
58.7,112.9,0.806,27.1,27.7,143,2024-02-27 09:00:00,Delhi,28.6139,77.209
58.6,120.6,0.634,18.3,28.5,143,2024-02-27 10:00:00,Delhi,28.6139,77.209
54.0,107.1,0.487,11.2,28.0,144,2024-02-27 11:00:00,Delhi,28.6139,77.209
43.9,89.4,0.403,7.7,24.9,146,2024-02-27 12:00:00,Delhi,28.6139,77.209
36.9,78.0,0.345,6.1,20.4,147,2024-02-27 13:00:00,Delhi,28.6139,77.209
34.0,72.2,0.312,5.9,17.1,147,2024-02-27 14:00:00,Delhi,28.6139,77.209
33.5,70.1,0.309,7.2,15.8,147,2024-02-27 15:00:00,Delhi,28.6139,77.209
34.5,69.4,0.331,10.0,15.7,148,2024-02-27 16:00:00,Delhi,28.6139,77.209
27.1,65.7,0.301,12.3,14.7,148,2024-02-27 17:00:00,Delhi,28.6139,77.209
32.1,68.7,0.388,20.6,16.8,147,2024-02-27 18:00:00,Delhi,28.6139,77.209
35.5,72.6,0.508,31.9,19.6,145,2024-02-27 19:00:00,Delhi,28.6139,77.209
37.8,76.4,0.599,39.7,21.4,142,2024-02-27 20:00:00,Delhi,28.6139,77.209
39.3,79.4,0.638,41.3,21.7,138,2024-02-27 21:00:00,Delhi,28.6139,77.209
40.6,81.5,0.647,39.4,21.0,133,2024-02-27 22:00:00,Delhi,28.6139,77.209
39.8,80.1,0.632,35.8,19.4,128,2024-02-27 23:00:00,Delhi,28.6139,77.209
36.6,74.3,0.578,29.8,16.3,123,2024-02-28 00:00:00,Delhi,28.6139,77.209
33.8,68.5,0.5,22.0,12.3,119,2024-02-28 01:00:00,Delhi,28.6139,77.209
32.1,64.0,0.443,16.1,9.5,116,2024-02-28 02:00:00,Delhi,28.6139,77.209
31.4,61.5,0.418,13.2,8.8,114,2024-02-28 03:00:00,Delhi,28.6139,77.209
31.8,61.2,0.415,12.1,9.2,113,2024-02-28 04:00:00,Delhi,28.6139,77.209
32.7,58.2,0.466,13.8,10.5,112,2024-02-28 05:00:00,Delhi,28.6139,77.209
34.9,63.3,0.564,17.6,12.9,111,2024-02-28 06:00:00,Delhi,28.6139,77.209
39.7,70.3,0.694,22.6,16.3,110,2024-02-28 07:00:00,Delhi,28.6139,77.209
44.2,76.8,0.75,24.5,18.4,109,2024-02-28 08:00:00,Delhi,28.6139,77.209
43.4,80.8,0.659,20.2,18.4,107,2024-02-28 09:00:00,Delhi,28.6139,77.209
41.2,81.0,0.493,12.7,17.2,106,2024-02-28 10:00:00,Delhi,28.6139,77.209
39.0,80.1,0.365,6.9,15.8,104,2024-02-28 11:00:00,Delhi,28.6139,77.209
36.8,81.3,0.321,4.5,14.4,102,2024-02-28 12:00:00,Delhi,28.6139,77.209
34.7,89.2,0.315,3.7,12.8,102,2024-02-28 13:00:00,Delhi,28.6139,77.209
31.5,102.2,0.323,4.4,11.9,102,2024-02-28 14:00:00,Delhi,28.6139,77.209
31.0,122.0,0.331,6.0,12.0,101,2024-02-28 15:00:00,Delhi,28.6139,77.209
33.3,143.0,0.354,9.1,12.7,101,2024-02-28 16:00:00,Delhi,28.6139,77.209
31.7,122.5,0.371,12.0,13.2,101,2024-02-28 17:00:00,Delhi,28.6139,77.209
39.7,123.9,0.49,21.8,16.1,108,2024-02-28 18:00:00,Delhi,28.6139,77.209
46.3,133.6,0.652,35.0,20.0,109,2024-02-28 19:00:00,Delhi,28.6139,77.209
50.4,143.4,0.765,43.4,22.6,103,2024-02-28 20:00:00,Delhi,28.6139,77.209
51.9,147.1,0.783,42.7,22.6,105,2024-02-28 21:00:00,Delhi,28.6139,77.209
52.3,146.2,0.751,37.2,21.3,106,2024-02-28 22:00:00,Delhi,28.6139,77.209
51.3,140.2,0.708,31.3,19.5,107,2024-02-28 23:00:00,Delhi,28.6139,77.209
48.8,129.5,0.66,26.0,17.3,108,2024-02-29 00:00:00,Delhi,28.6139,77.209
46.8,117.6,0.601,20.4,14.8,110,2024-02-29 01:00:00,Delhi,28.6139,77.209
45.1,105.7,0.555,16.1,12.9,111,2024-02-29 02:00:00,Delhi,28.6139,77.209
43.4,94.5,0.522,13.4,12.0,112,2024-02-29 03:00:00,Delhi,28.6139,77.209
